Elapsed time,Overall Response Times
06:35:55.0,11.0
06:35:56.0,20.0
06:35:57.0,23.0
06:35:58.0,3896.5
06:35:59.0,146.0
06:36:00.0,7550.0
06:36:00.500,59.5
06:36:01.0,9.0
06:36:02.0,211.66666666666666
06:36:02.500,145.66666666666666
06:36:03.0,18.25
06:36:05.0,15197.0
06:36:05.500,193.5
06:36:06.0,114.0
06:36:06.500,185.0
06:36:07.0,215.0
06:36:07.500,19.0
06:36:09.0,14999.0
06:36:09.500,15.25
06:36:10.0,123.0
06:36:10.500,418.85714285714283
06:36:11.0,111.5
06:36:11.500,716.0
06:36:12.0,235.66666666666666
06:36:12.500,187.5
06:36:13.0,20.0
06:36:14.0,558.0
06:36:14.500,102.0
06:36:15.0,113.75
06:36:15.500,219.5
06:36:16.0,39.0
06:36:16.500,431.5
06:36:17.0,116.0
06:36:17.500,444.0
06:36:18.0,279.0
06:36:18.500,30.0
06:36:19.0,514.5
06:36:19.500,88.8
06:36:20.0,589.5
06:36:20.500,130.0
06:36:21.0,102.0
06:36:21.500,86.0
06:36:23.500,185.0
06:36:25.500,175.0
06:36:26.500,53.0
06:36:27.500,362.0
06:36:28.0,3127.6
06:36:29.0,120.5
06:36:29.500,269.3333333333333
06:36:30.0,73.0
06:36:31.500,335.0
06:36:32.0,85.33333333333333
06:36:32.500,203.5
06:36:33.500,281.0
06:36:34.0,113.0
06:36:34.500,237.0
06:36:35.0,11.0
06:36:37.0,206.5
06:36:38.500,19.0
06:36:39.500,163.0
06:36:40.0,37.0
06:36:40.500,62.0
06:36:41.0,13.0
06:36:41.500,139.75
06:36:42.500,40.0
06:36:43.500,22.5
06:36:44.0,77.25
06:36:44.500,53.0
06:36:45.0,244.0
06:36:45.500,426.0
06:36:46.0,230.0
06:36:47.0,180.5
06:36:47.500,107.0
06:36:48.0,521.3333333333334
06:36:48.500,528.0
06:36:49.0,14.0
06:36:49.500,304.0
06:36:50.0,183.33333333333334
06:36:50.500,282.0
06:36:51.0,429.0
06:36:51.500,262.0
06:36:52.0,15077.0
06:36:52.500,930.0
06:36:53.0,627.0
06:36:53.500,142.33333333333334
06:36:54.0,160.4
06:36:54.500,149.0
06:36:55.0,225.0
06:36:55.500,3835.5
06:36:56.0,388.0
06:36:56.500,199.0
06:36:57.0,221.0
06:36:57.500,451.5
06:36:58.0,29.0
06:36:58.500,236.42857142857142
06:36:59.0,108.5
06:36:59.500,159.0
06:37:00.500,98.5
06:37:01.500,153.25
06:37:02.0,98.0
06:37:03.0,231.33333333333334
06:37:03.500,41.0
06:37:04.0,249.75
06:37:04.500,190.0
06:37:05.0,17.0
06:37:05.500,111.5
06:37:06.0,891.0
06:37:06.500,285.0
06:37:07.0,28.0
06:37:07.500,128.5
06:37:08.0,64.0
06:37:08.500,275.0
06:37:09.0,15018.0
06:37:10.0,221.5
06:37:10.500,71.5
06:37:11.0,89.75
06:37:12.0,228.85714285714286
06:37:12.500,221.0
06:37:13.0,690.0
06:37:14.0,566.5
06:37:16.500,145.0
06:37:17.500,1413.0
06:37:18.0,178.4
06:37:19.0,204.5
06:37:19.500,259.3333333333333
06:37:20.0,291.3333333333333
06:37:20.500,342.0
06:37:21.0,692.0
06:37:21.500,107.66666666666667
06:37:22.0,529.6666666666666
06:37:22.500,191.0
06:37:23.0,359.3333333333333
06:37:23.500,618.0
06:37:24.500,66.0
06:37:25.0,171.5
06:37:25.500,76.0
06:37:26.0,207.0
06:37:27.500,58.5
06:37:28.0,133.5
06:37:28.500,63.0
06:37:29.0,526.0
06:37:29.500,140.0
06:37:30.0,203.0
06:37:30.500,83.0
06:37:31.500,149.66666666666666
06:37:32.0,160.66666666666666
06:37:32.500,134.0
06:37:33.0,710.5
06:37:33.500,27.0
06:37:34.0,192.33333333333334
06:37:37.500,246.5
06:37:38.0,526.0
06:37:39.0,231.25
06:37:39.500,346.0
06:37:40.0,429.0
06:37:40.500,374.0
06:37:41.0,252.0
06:37:41.500,494.6666666666667
06:37:42.500,206.0
06:37:43.0,446.5
06:37:43.500,15001.0
06:37:44.500,120.0
06:37:45.0,13.0
06:37:46.0,98.0
06:37:46.500,34.25
06:37:47.0,555.0
06:37:48.500,141.6
06:37:49.0,72.66666666666667
06:37:49.500,787.0
06:37:50.0,53.0
06:37:51.0,3770.5
06:37:51.500,49.75
06:37:52.0,124.0
06:37:53.0,356.75
06:37:53.500,143.42857142857142
06:37:54.0,3132.8
06:37:55.0,288.3333333333333
06:37:55.500,33.0
06:37:56.500,620.0
06:37:57.0,142.0
06:37:57.500,812.0
06:37:58.0,297.6666666666667
06:37:58.500,535.0
06:37:59.0,81.125
06:37:59.500,554.3333333333334
06:38:00.0,159.0
06:38:00.500,168.8
06:38:01.0,15001.0
06:38:01.500,157.0
06:38:02.0,100.33333333333333
06:38:03.500,15484.0
06:38:04.500,58.0
06:38:05.0,496.0
06:38:06.0,450.25
06:38:07.0,148.5
06:38:07.500,340.75
06:38:08.0,687.0
06:38:08.500,83.33333333333333
06:38:09.500,64.0
06:38:10.0,41.666666666666664
06:38:10.500,54.0
06:38:11.0,293.5
06:38:11.500,20057.333333333332
06:38:12.0,54.0
06:38:12.500,31.0
06:38:13.0,79.27272727272727
06:38:13.500,42.5
06:38:14.0,200.33333333333334
06:38:16.0,172.66666666666666
06:38:16.500,299.75
06:38:17.0,105.85714285714286
06:38:17.500,50.5
06:38:18.0,108.0
06:38:18.500,50.0
06:38:19.0,111.5
06:38:19.500,58.0
06:38:20.0,99.66666666666667
06:38:21.0,158.0
06:38:21.500,216.33333333333334
06:38:22.0,14.0
06:38:23.0,22.0
06:38:24.0,15.0
06:38:25.0,187.0
06:38:26.0,145.0
06:38:26.500,16.0
06:38:27.0,119.0
06:38:27.500,48.0
06:38:28.0,39.333333333333336
06:38:28.500,385.0
06:38:29.0,123.0
06:38:29.500,101.0
06:38:31.500,33.0
06:38:32.0,117.0
06:38:32.500,449.0
06:38:33.0,7585.5
06:38:34.0,227.25
06:38:35.0,59.0
06:38:35.500,235.0
06:38:36.0,16.75
06:38:37.500,163.16666666666666
06:38:38.500,905.5
06:38:39.0,23.0
06:38:39.500,88.66666666666667
06:38:40.0,220.0
06:38:40.500,248.5
06:38:41.500,265.5
06:38:42.0,111.0
06:38:42.500,472.0
06:38:43.500,656.5
06:38:44.0,27.0
06:38:44.500,17.0
06:38:45.0,68.5
06:38:46.0,347.3333333333333
06:38:46.500,420.0
06:38:47.500,1345.0
06:38:49.0,107.83333333333333
06:38:49.500,88.75
06:38:50.0,129.0
06:38:51.0,64.0
06:38:51.500,168.0
06:38:52.0,283.0
06:38:52.500,575.0
06:38:53.0,146.5
06:38:53.500,13.0
06:38:54.0,17.0
06:38:54.500,408.5
06:38:55.0,44.0
06:38:56.0,107.25
06:38:56.500,148.5
06:38:57.0,32.0
06:38:58.0,44.0
06:38:58.500,235.66666666666666
06:38:59.0,294.0
06:38:59.500,12.0
06:39:00.500,16.0
06:39:02.500,94.0
06:39:03.500,11.0
06:39:04.0,112.5
06:39:04.500,405.5
06:39:05.0,5065.0
06:39:05.500,66.0
06:39:06.0,90.0
06:39:06.500,249.0
06:39:08.500,59.0
06:39:09.500,113.0
06:39:10.0,29.0
06:39:11.500,423.0
06:39:12.0,320.5
06:39:12.500,75.25
06:39:13.500,29.0
06:39:14.500,353.0
06:39:15.0,14.0
06:39:16.0,85.0
06:39:17.0,25.0
06:39:18.0,871.0
06:39:18.500,23.5
06:39:19.500,59.25
06:39:20.0,82.0
06:39:20.500,121.0
06:39:21.500,20.5
06:39:23.0,102.5
06:39:24.500,65.0
06:39:25.0,25.5
06:39:25.500,32.0
06:39:26.0,418.0
06:39:26.500,447.0
06:39:28.0,98.0
06:39:28.500,7550.0
06:39:29.500,218.66666666666666
06:39:31.500,7553.5
06:39:35.0,665.0
06:39:35.500,320.0
06:39:36.0,15027.0
06:39:38.0,675.0
06:39:38.500,387.0
06:39:39.500,90.5
06:39:40.500,275.0
06:39:41.0,19.0
06:39:41.500,276.0
06:39:42.500,20.0
06:39:43.0,137.0
06:39:43.500,34.0
06:39:44.0,191.0
06:39:45.0,69.5
06:39:45.500,27.0
06:39:46.0,497.0
06:39:47.500,22.0
06:39:49.0,130.0
06:39:49.500,7661.0
06:39:50.0,332.5
06:39:51.0,99.5
06:39:51.500,532.0
06:39:52.500,240.0
06:39:53.0,130.0
06:39:53.500,1610.0
06:39:54.0,359.5
06:39:54.500,197.0
06:39:56.0,390.0
06:39:57.500,407.0
06:39:58.500,256.5
06:39:59.0,36.0
06:40:00.500,109.0
06:40:01.0,80.0
06:40:01.500,147.75
06:40:02.0,78.0
06:40:02.500,75.0
06:40:03.0,209.0
06:40:03.500,26.666666666666668
06:40:04.0,118.0
06:40:04.500,31.0
06:40:05.0,124.0
06:40:06.500,149.0
06:40:08.0,13.0
06:40:08.500,1278.0
06:40:10.0,197.5
06:40:10.500,648.0
06:40:11.0,11.0
06:40:11.500,96.25
06:40:12.0,199.0
06:40:12.500,73.33333333333333
06:40:14.0,234.75
06:40:15.0,392.0
06:40:16.500,7639.5
06:40:17.0,15.0
06:40:19.0,43.0
06:40:19.500,178.5
06:40:20.500,83.0
06:40:21.500,136.16666666666666
06:40:22.0,194.25
06:40:22.500,415.0
06:40:23.500,65.66666666666667
06:40:24.0,366.0
06:40:25.0,308.0
06:40:25.500,770.0
06:40:26.0,112.0
06:40:27.0,394.0
06:40:27.500,204.66666666666666
06:40:28.0,19.0
06:40:28.500,454.25
06:40:29.500,11.0
06:40:30.0,72.0
06:40:30.500,28.0
06:40:31.0,14.0
06:40:31.500,193.0
06:40:32.0,334.3333333333333
06:40:32.500,518.5
06:40:34.0,25.0
06:40:35.0,58.0
06:40:38.0,22.0
06:40:38.500,164.0
06:40:39.0,351.0
06:40:40.500,63.25
06:40:41.0,11.0
06:40:41.500,208.0
06:40:42.0,207.0
06:40:43.0,104.0
06:40:43.500,355.0
06:40:44.0,143.0
06:40:44.500,326.0
06:40:45.0,102.0
06:40:45.500,25.5
06:40:47.500,190.5
06:40:48.0,185.5
06:40:49.0,49.8
06:40:50.0,179.5
06:40:51.0,850.0
06:40:51.500,750.0
06:40:52.500,204.0
06:40:54.0,88.16666666666667
06:40:54.500,187.0
06:40:55.0,51.42857142857143
06:40:56.0,33.0
06:40:56.500,59.0
06:40:57.0,264.0
06:40:57.500,535.0
06:40:58.0,199.0
06:40:58.500,86.0
06:40:59.0,79.33333333333333
06:40:59.500,460.0
06:41:00.0,10.0
06:41:01.0,321.0
06:41:01.500,352.5
06:41:02.500,165.0
06:41:03.0,132.0
06:41:03.500,234.0
06:41:04.0,92.16666666666667
06:41:05.0,16.0
06:41:05.500,59.0
06:41:06.500,211.0
06:41:07.0,412.0
06:41:07.500,14.0
06:41:08.0,179.66666666666666
06:41:08.500,198.5
06:41:10.0,136.33333333333334
06:41:11.0,30.0
06:41:13.0,18.5
06:41:13.500,11.5
06:41:14.0,109.5
06:41:14.500,122.25
06:41:15.0,21.0
06:41:15.500,62.0
06:41:16.500,131.66666666666666
06:41:17.0,13.0
06:41:17.500,13.0
06:41:18.0,256.0
06:41:19.0,262.0
06:41:19.500,14.0
06:41:20.0,59.0
06:41:20.500,208.0
06:41:22.500,87.33333333333333
06:41:23.500,14.0
06:41:24.500,248.5
06:41:25.0,84.5
06:41:25.500,216.0
06:41:26.0,106.5
06:41:26.500,110.33333333333333
06:41:28.0,477.5
06:41:29.0,255.5
06:41:29.500,197.28571428571428
06:41:30.0,269.4
06:41:30.500,4073.75
06:41:31.0,252.66666666666666
06:41:31.500,538.0
06:41:32.0,166.0
06:41:32.500,329.6
06:41:33.500,31.857142857142858
06:41:34.0,25.0
06:41:34.500,173.0
06:41:35.0,299.0
06:41:35.500,143.0
06:41:37.0,102.33333333333333
06:41:37.500,13.0
06:41:38.0,168.5
06:41:38.500,73.875
06:41:39.0,102.33333333333333
06:41:39.500,94.5
06:41:40.0,106.0
06:41:40.500,16.0
06:41:41.0,115.0
06:41:41.500,726.0
06:41:42.0,30.5
06:41:44.500,19.0
06:41:45.0,15.5
06:41:46.0,28.0
06:41:47.0,15139.0
06:41:47.500,256.0
06:41:48.500,199.4
06:41:49.0,640.0
06:41:50.500,1313.0
06:41:51.0,225.0
06:41:53.0,208.0
06:41:53.500,35.5
06:41:54.500,21.0
06:41:55.0,134.25
06:41:55.500,222.0
06:41:56.0,163.0
06:41:56.500,128.33333333333334
06:41:57.500,158.0
06:41:59.500,113.5
06:42:00.0,190.0
06:42:00.500,190.5
06:42:01.0,50.666666666666664
06:42:01.500,293.0
06:42:02.0,270.0
06:42:02.500,553.5
06:42:03.500,121.66666666666667
06:42:05.0,17.0
06:42:05.500,54.0
06:42:07.500,149.0
06:42:08.0,145.5
06:42:10.0,95.0
06:42:11.0,17.0
06:42:12.500,11.0
06:42:13.0,7595.0
06:42:13.500,40.0
06:42:14.0,67.0
06:42:14.500,21.0
06:42:15.0,389.0
06:42:15.500,469.0
06:42:16.500,201.5
06:42:17.500,18.0
06:42:18.0,28.0
06:42:18.500,11.0
06:42:19.0,13.5
06:42:20.500,167.0
06:42:22.0,44.25
06:42:23.0,137.0
06:42:24.0,735.5
06:42:24.500,14.0
06:42:25.0,15496.0
06:42:25.500,188.0
06:42:26.0,19.0
06:42:28.500,246.0
06:42:29.0,512.0
06:42:29.500,122.0
06:42:30.500,521.0
06:42:32.0,886.0
06:42:33.500,100.33333333333333
06:42:34.0,600.0
06:42:34.500,265.6666666666667
06:42:37.0,19.0
06:42:37.500,113.0
06:42:38.0,147.0
06:42:38.500,64.0
06:42:39.0,214.0
06:42:40.0,183.0
06:42:42.0,141.5
06:42:43.500,454.0
06:42:45.500,165.0
06:42:46.0,113.0
06:42:46.500,106.0
06:42:47.0,100.33333333333333
06:42:48.0,134.2
06:42:48.500,154.0
06:42:49.0,80.5
06:42:49.500,183.6
06:42:50.0,15.0
06:42:50.500,25.0
06:42:51.0,27.5
06:42:51.500,95.0
06:42:53.0,7540.0
06:42:53.500,19.666666666666668
06:42:54.0,20.0
06:42:54.500,131.0
06:42:55.0,15012.0
06:42:55.500,73.0
06:42:56.500,396.0
06:42:57.0,465.0
06:42:58.0,445.0
06:42:58.500,524.0
06:42:59.0,441.0
06:42:59.500,101.0
06:43:00.0,90.0
06:43:01.500,208.0
06:43:02.0,20.0
06:43:02.500,20.0
06:43:03.0,172.6
06:43:04.0,22.0
06:43:05.0,615.0
06:43:05.500,34.0
06:43:06.0,111.0
06:43:06.500,39.0
06:43:07.500,379.5
06:43:08.0,82.33333333333333
06:43:09.500,47.0
06:43:10.500,713.6666666666666
06:43:11.0,256.4
06:43:11.500,335.6666666666667
06:43:12.500,25.333333333333332
06:43:14.500,225.0
06:43:15.0,237.0
06:43:15.500,135.0
06:43:16.0,3877.0
06:43:16.500,699.0
06:43:17.0,159.4
06:43:17.500,39.5
06:43:18.0,201.66666666666666
06:43:18.500,66.0
06:43:19.500,29.0
06:43:20.0,351.5
06:43:20.500,109.75
06:43:21.0,192.5
06:43:21.500,72.5
06:43:22.0,91.0
06:43:23.0,18.0
06:43:23.500,23.0
06:43:24.0,15034.0
06:43:24.500,47.333333333333336
06:43:25.0,262.0
06:43:25.500,317.0
06:43:26.500,15160.0
06:43:27.0,7552.0
06:43:28.0,377.0
06:43:29.0,7781.5
06:43:30.0,5124.666666666667
06:43:30.500,7508.0
06:43:31.0,436.0
06:43:31.500,23.0
06:43:32.0,432.0
06:43:32.500,569.0
06:43:33.500,42.0
06:43:34.0,1136.0
06:43:34.500,285.25
06:43:35.0,210.0
06:43:36.0,7788.5
06:43:36.500,32.25
06:43:37.0,61.0
06:43:38.0,103.5
06:43:39.500,463.0
06:43:40.0,211.66666666666666
06:43:40.500,179.0
06:43:41.0,66.0
06:43:41.500,491.0
06:43:42.0,14.0
06:43:42.500,43.5
06:43:43.500,35.5
06:43:44.0,15015.0
06:43:45.500,2594.8333333333335
06:43:47.0,217.0
06:43:47.500,10035.666666666666
06:43:49.500,137.0
06:43:50.500,106.5
06:43:51.0,81.5
06:43:52.0,85.0
06:43:52.500,350.0
06:43:54.0,33.0
06:43:54.500,44.0
06:43:55.0,51.0
06:43:56.500,387.0
06:43:57.0,51.666666666666664
06:43:58.0,15209.5
06:43:58.500,16.0
06:43:59.0,600.0
06:43:59.500,200.5
06:44:00.0,43.0
06:44:00.500,613.0
06:44:01.0,181.75
06:44:02.0,552.0
06:44:02.500,39.0
06:44:03.0,497.0
06:44:03.500,73.0
06:44:04.500,140.0
06:44:05.500,419.6666666666667
06:44:07.500,16.0
06:44:09.0,327.6666666666667
06:44:09.500,56.0
06:44:10.0,28.0
06:44:10.500,361.0
06:44:11.0,13.0
06:44:11.500,364.0
06:44:12.0,198.0
06:44:13.0,259.0
06:44:13.500,18.0
06:44:14.500,487.0
06:44:15.0,14.75
06:44:15.500,339.6666666666667
06:44:16.0,112.33333333333333
06:44:17.0,220.0
06:44:17.500,411.0
06:44:18.0,145.8
06:44:19.0,12.333333333333334
06:44:21.0,70.0
06:44:21.500,12.0
06:44:22.500,258.25
06:44:23.0,177.0
06:44:23.500,91.66666666666667
06:44:24.0,13.5
06:44:25.0,153.0
06:44:26.500,72.0
06:44:27.0,107.0
06:44:28.0,15.0
06:44:28.500,15.5
06:44:29.0,231.66666666666666
06:44:29.500,495.0
06:44:30.0,11.0
06:44:30.500,139.66666666666666
06:44:31.0,206.33333333333334
06:44:31.500,251.0
06:44:32.0,92.33333333333333
06:44:32.500,108.0
06:44:33.500,13.0
06:44:34.0,293.0
06:44:34.500,271.3333333333333
06:44:36.0,347.3333333333333
06:44:36.500,181.66666666666666
06:44:37.0,650.0
06:44:37.500,491.6666666666667
06:44:38.0,173.5
06:44:38.500,290.0
06:44:39.500,478.5
06:44:41.0,89.66666666666667
06:44:42.0,27.0
06:44:42.500,677.3333333333334
06:44:43.500,23.5
06:44:44.500,297.0
06:44:45.0,129.0
06:44:46.0,305.0
06:44:46.500,15000.0
06:44:47.0,168.0
06:44:48.0,402.0
06:44:48.500,81.75
06:44:50.0,251.0
06:44:50.500,487.0
06:44:51.0,301.0
06:44:51.500,15002.0
06:44:52.0,980.0
06:44:52.500,185.8
06:44:53.500,154.0
06:44:54.0,463.0
06:44:54.500,13.0
06:44:55.0,212.2
06:44:55.500,148.66666666666666
06:44:56.0,73.33333333333333
06:44:56.500,95.6
06:44:57.0,248.5
06:44:57.500,53.5
06:44:58.0,34.833333333333336
06:44:58.500,31.0
06:44:59.0,731.0
06:44:59.500,25.0
06:45:00.0,9.0
06:45:01.0,436.2
06:45:01.500,191.0
06:45:02.0,35.25
06:45:03.500,97.0
06:45:04.500,29.0
06:45:05.0,64.33333333333333
06:45:08.0,14.0
06:45:08.500,122.0
06:45:09.0,7594.0
06:45:10.500,485.0
06:45:12.0,90.0
06:45:13.500,82.5
06:45:14.500,87.5
06:45:15.0,6041.4
06:45:15.500,34.0
06:45:16.0,7522.5
06:45:16.500,15011.0
06:45:18.0,144.5
06:45:19.0,303.0
06:45:20.500,32.0
06:45:21.0,101.0
06:45:22.0,320.5
06:45:22.500,105.0
06:45:23.500,175.5
06:45:25.0,587.0
06:45:25.500,15003.0
06:45:26.500,391.0
06:45:27.0,11.0
06:45:27.500,157.0
06:45:28.0,217.0
06:45:28.500,58.5
06:45:29.500,16.0
06:45:30.0,30145.0
06:45:30.500,11.0
06:45:31.0,15.0
06:45:31.500,127.0
06:45:32.0,1029.0
06:45:32.500,68.0
06:45:33.0,94.0
06:45:34.0,15.0
06:45:34.500,192.66666666666666
06:45:35.0,101.0
06:45:38.500,90.5
06:45:39.0,300.0
06:45:39.500,50.0
06:45:41.500,306.0
06:45:42.0,10.0
06:45:42.500,248.33333333333334
06:45:44.500,17.0
06:45:45.500,96.5
06:45:47.500,78.66666666666667
06:45:48.0,273.0
06:45:50.0,257.5
06:45:50.500,240.5
06:45:51.500,18.0
06:45:52.0,246.0
06:45:53.0,241.0
06:45:53.500,62.333333333333336
06:45:54.500,108.0
06:45:55.0,32.0
06:45:55.500,22.0
06:45:56.0,243.0
06:45:56.500,84.5
06:45:57.0,264.5
06:45:57.500,102.5
06:45:58.0,80.66666666666667
06:45:58.500,86.5
06:45:59.0,38.0
06:46:00.0,45.0
06:46:00.500,618.6666666666666
06:46:01.0,19.0
06:46:02.0,191.83333333333334
06:46:02.500,92.66666666666667
06:46:03.0,64.0
06:46:03.500,255.0
06:46:04.0,206.0
06:46:04.500,172.5
06:46:05.0,237.5
06:46:05.500,200.28571428571428
06:46:06.0,423.8
06:46:07.0,56.833333333333336
06:46:07.500,63.0
06:46:08.0,312.0
06:46:09.0,83.5
06:46:09.500,315.0
06:46:10.0,283.0
06:46:10.500,536.0
06:46:11.500,16.0
06:46:12.0,19.0
06:46:12.500,82.6
06:46:13.0,72.66666666666667
06:46:13.500,24.0
06:46:14.0,98.66666666666667
06:46:16.500,229.5
06:46:17.0,5156.333333333333
06:46:18.0,445.0
06:46:18.500,13.0
06:46:19.0,280.6666666666667
06:46:19.500,226.5
06:46:20.0,7630.0
06:46:20.500,102.0
06:46:21.500,470.0
06:46:22.0,128.33333333333334
06:46:23.0,148.75
06:46:23.500,12.0
06:46:24.0,44.0
06:46:24.500,465.0
06:46:25.500,14.0
06:46:27.500,15.0
06:46:28.0,29.4
06:46:29.0,60.0
06:46:30.500,131.66666666666666
06:46:31.0,7525.0
06:46:31.500,3810.75
06:46:32.0,382.5
06:46:32.500,389.25
06:46:33.500,142.2
06:46:34.0,554.5
06:46:34.500,448.0
06:46:35.0,696.0
06:46:35.500,292.0
06:46:36.0,7612.0
06:46:36.500,7664.0
06:46:37.0,3874.0
06:46:37.500,3811.75
06:46:38.0,174.75
06:46:38.500,122.75
06:46:39.0,258.0
06:46:39.500,7665.0
06:46:40.0,113.66666666666667
06:46:40.500,97.0
06:46:42.0,186.0
06:46:42.500,144.0
06:46:43.500,156.0
06:46:44.0,876.0
06:46:44.500,90.5
06:46:45.0,23.0
06:46:45.500,249.0
06:46:46.0,290.0
06:46:46.500,158.5
06:46:47.0,38.333333333333336
06:46:49.0,219.0
06:46:49.500,83.0
06:46:50.500,18.0
06:46:51.0,3417.5555555555557
06:46:51.500,9.0
06:46:52.0,101.5
06:46:52.500,244.75
06:46:53.0,66.0
06:46:53.500,15596.0
06:46:54.0,21087.0
06:46:54.500,92.0
06:46:55.500,65.66666666666667
06:46:56.0,168.33333333333334
06:46:57.0,119.5
06:46:57.500,89.5
06:46:58.0,109.0
06:46:59.0,268.0
06:47:00.0,168.0
06:47:00.500,139.75
06:47:02.0,74.0
06:47:02.500,363.0
06:47:03.0,368.0
06:47:03.500,1750.7777777777776
06:47:05.500,7967.5
06:47:06.0,13.0
06:47:07.0,574.0
06:47:07.500,10.333333333333334
06:47:08.500,44.0
06:47:09.0,12.0
06:47:09.500,148.0
06:47:10.0,43.0
06:47:10.500,86.0
06:47:11.0,122.0
06:47:11.500,58.0
06:47:12.500,13.0
06:47:13.0,28.0
06:47:14.500,17.0
06:47:15.0,55.0
06:47:15.500,7687.0
06:47:16.0,12.2
06:47:16.500,591.3333333333334
06:47:17.0,167.66666666666666
06:47:17.500,134.0
06:47:18.0,253.33333333333334
06:47:18.500,262.3333333333333
06:47:19.0,72.25
06:47:19.500,18.0
06:47:20.0,161.33333333333334
06:47:20.500,124.75
06:47:21.0,199.83333333333334
06:47:21.500,218.33333333333334
06:47:22.0,63.333333333333336
06:47:22.500,211.75
06:47:23.0,159.66666666666666
06:47:23.500,154.4
06:47:24.0,253.2
06:47:24.500,309.0
06:47:25.0,123.25
06:47:25.500,26.0
06:47:26.0,36.0
06:47:27.0,39.0
06:47:27.500,558.0
06:47:29.0,154.4
06:47:30.0,407.5
06:47:30.500,17.0
06:47:31.0,15.0
06:47:31.500,229.0
06:47:32.0,126.0
06:47:33.0,30.0
06:47:33.500,134.66666666666666
06:47:34.0,23.0
06:47:34.500,440.0
06:47:35.0,314.4
06:47:35.500,494.5
06:47:36.500,1051.0
06:47:37.0,278.0
06:47:37.500,140.5
06:47:39.500,248.0
06:47:42.0,153.25
06:47:43.0,347.0
06:47:43.500,62.25
06:47:45.0,86.5
06:47:45.500,62.666666666666664
06:47:47.500,375.0
06:47:49.0,404.0
06:47:51.0,99.66666666666667
06:47:51.500,334.5
06:47:52.0,23.0
06:47:53.0,550.3333333333334
06:47:54.0,202.5
06:47:55.0,552.5
06:47:55.500,144.0
06:47:56.0,112.0
06:47:56.500,54.0
06:47:57.500,200.16666666666666
06:47:58.0,139.0
06:47:59.500,674.0
06:48:00.500,157.0
06:48:01.0,171.0
06:48:01.500,36.0
06:48:02.0,56.0
06:48:02.500,79.0
06:48:04.0,126.0
06:48:04.500,16.0
06:48:05.500,13.0
06:48:08.0,417.0
06:48:08.500,13.0
06:48:09.0,68.0
06:48:10.0,49.0
06:48:10.500,37.0
06:48:13.0,15086.0
06:48:16.500,88.0
06:48:17.500,12.0
06:48:18.0,46.0
06:48:18.500,196.66666666666666
06:48:19.0,68.0
06:48:20.0,1050.0
06:48:20.500,282.0
06:48:21.0,83.5
06:48:21.500,248.0
06:48:22.0,23.0
06:48:24.500,52.666666666666664
06:48:25.0,111.4
06:48:28.0,28.0
06:48:30.0,53.5
06:48:30.500,18.0
06:48:31.500,131.5
06:48:32.0,107.4
06:48:32.500,275.0
06:48:33.0,41.0
06:48:33.500,296.0
06:48:34.500,335.0
06:48:35.0,354.0
06:48:35.500,135.5
06:48:36.500,43.5
06:48:37.0,13.0
06:48:37.500,172.0
06:48:38.0,103.0
06:48:38.500,54.666666666666664
06:48:39.0,96.0
06:48:39.500,195.25
06:48:40.0,239.66666666666666
06:48:42.0,98.0
06:48:42.500,575.0
06:48:43.0,282.5
06:48:43.500,245.5
06:48:44.0,458.0
06:48:44.500,55.0
06:48:45.0,53.333333333333336
06:48:46.0,165.66666666666666
06:48:46.500,44.0
06:48:47.0,25.0
06:48:48.0,40.0
06:48:48.500,74.75
06:48:49.0,54.0
06:48:50.0,25.0
06:48:51.0,9.0
06:48:51.500,109.5
06:48:52.0,61.0
06:48:52.500,85.2
06:48:53.0,36.0
06:48:54.0,15131.0
06:48:55.0,175.0
06:48:57.0,191.0
06:48:57.500,59.5
06:48:58.0,119.5
06:48:58.500,102.0
06:48:59.0,87.4
06:49:00.500,35.333333333333336
06:49:01.500,308.3333333333333
06:49:02.0,25.0
06:49:03.0,14.333333333333334
06:49:03.500,354.0
06:49:04.0,445.0
06:49:04.500,7570.0
06:49:05.0,167.5
06:49:05.500,61.42857142857143
06:49:06.0,89.0
06:49:07.0,25.0
06:49:07.500,156.0
06:49:08.0,11.0
06:49:09.0,418.25
06:49:09.500,49.333333333333336
06:49:10.0,176.5
06:49:10.500,115.0
06:49:11.0,10.5
06:49:12.0,53.5
06:49:12.500,147.66666666666666
06:49:13.0,111.5
06:49:14.500,210.0
06:49:15.0,17.5
06:49:15.500,43.5
06:49:16.0,112.0
06:49:17.500,15001.0
06:49:18.0,297.0
06:49:18.500,62.0
06:49:19.0,59.5
06:49:19.500,102.66666666666667
06:49:20.0,174.0
06:49:20.500,36.5
06:49:21.0,2284.8571428571427
06:49:22.0,1954.375
06:49:23.0,718.0
06:49:23.500,140.5
06:49:24.500,132.0
06:49:25.0,45.0
06:49:25.500,81.0
06:49:27.0,10.0
06:49:28.0,15055.0
06:49:28.500,30078.0
06:49:29.500,7713.5
06:49:30.0,15.5
06:49:30.500,295.5
06:49:31.500,199.0
06:49:32.0,157.0
06:49:32.500,386.0
06:49:33.0,15051.0
06:49:34.0,36.0
06:49:34.500,13.0
06:49:36.0,197.5
06:49:37.0,25.0
06:49:38.0,479.0
06:49:39.500,54.0
06:49:40.0,12.0
06:49:41.500,185.25
06:49:42.0,91.0
